0,7
1,3
2,13
3,6
4,7
5,10
6,7
7,1
8,7
9,7
10,9
11,9
12,4
13,7
14,7
15,5
16,7
17,7
18,2
19,5
20,1
21,7
22,9
23,0
24,7
25,8
26,7
27,7
28,10
29,7
30,4
31,7
32,13
33,13
34,7
35,4
36,7
37,13
38,4
39,7
40,7
41,1
42,8
43,5
44,1
45,8
46,5
47,7
48,5
49,9
50,9
51,3
52,13
53,13
54,10
55,10
56,2
57,7
58,6
59,9
60,10
61,13
62,3
63,7
64,10
65,9
66,3
67,3
68,7
69,9
70,7
71,5
72,5
73,7
74,11
75,9
76,4
77,7
78,10
79,9
80,8
81,4
82,7
83,5
84,2
85,7
86,5
87,7
88,9
89,3
90,7
91,7
92,5
93,9
94,4
95,7
96,9
97,7
98,7
99,7
100,4
101,14
102,9
103,7
104,7
105,9
106,1
107,7
108,7
109,4
110,4
111,4
112,14
113,10
114,4
115,7
116,7
117,8
118,6
119,1
120,5
121,11
122,5
123,9
124,1
125,12
126,7
127,13
128,9
129,7
130,3
131,5
132,7
133,9
134,4
135,9
136,12
137,7
138,14
139,1
140,5
141,5
142,4
143,7
144,6
145,7
146,6
147,9
148,11
149,8
150,5
151,4
152,7
153,5
154,6
155,4
156,9
157,1
158,7
159,7
160,6
161,6
162,9
163,10
164,9
165,5
166,7
167,13
168,7
169,7
170,7
171,5
172,7
173,9
174,9
175,9
176,8
177,10
178,1
179,7
180,8
181,13
182,7
183,5
184,13
185,4
186,7
187,10
188,2
189,5
190,4
191,0
192,4
193,7
194,7
195,4
196,10
197,0
198,1
199,7
200,5
201,5
202,7
203,5
204,7
205,14
206,7
207,14
208,7
209,7
210,5
211,5
212,13
213,9
214,7
215,7
216,7
217,5
218,3
219,7
220,7
221,7
222,7
223,7
224,7
225,7
226,7
227,7
228,13
229,6
230,4
231,7
232,6
233,5
234,5
235,7
236,5
237,5
238,7
239,14
240,3
241,7
242,9
243,5
244,7
245,3
246,5
247,1
248,0
249,12
250,0
251,13
252,9
253,7
254,4
255,7
256,7
257,0
258,7
259,12
260,7
261,7
262,0
263,1
264,7
265,0
266,14
267,7
268,4
269,12
270,8
271,13
272,9
273,5
274,7
275,7
276,9
277,7
278,5
279,7
280,13
281,12
282,12
283,7
284,5
285,5
286,12
287,10
288,7
289,7
290,7
291,5
292,7
293,9
294,11
295,13
296,7
297,14
298,9
299,7
300,7
301,9
302,13
303,5
304,9
305,0
306,0
307,13
308,7
309,9
310,1
311,4
312,0
313,7
314,0
315,10
316,4
317,4
318,5
319,7
320,4
321,7
322,4
323,7
324,1
325,3
326,4
327,4
328,7
329,7
330,7
331,5
332,5
333,7
334,3
335,2
336,5
337,7
338,10
339,5
340,14
341,7
342,13
343,4
344,5
345,5
346,7
347,7
348,7
349,14
350,0
351,0
352,0
353,0
354,0
355,5
356,5
357,7
358,7
359,3
360,7
361,7
362,5
363,11
364,7
365,7
366,5
367,4
368,5
369,8
370,7
371,13
372,8
373,10
374,7
375,7
376,9
377,7
378,7
379,1
380,9
381,0
382,0
383,0
384,0
385,0
386,0
387,7
388,7
389,9
390,13
391,1
392,1
393,7
394,0
395,2
396,6
397,13
398,7
399,7
400,7
401,7
402,9
403,5
404,7
405,7
406,5
407,1
408,7
409,3
410,10
411,7
412,5
413,13
414,4
415,8
416,14
417,4
418,3
419,13
420,7
421,7
422,9
423,10
424,8
425,7
426,9
427,11
428,7
429,7
430,9
431,13
432,7
433,8
434,13
435,1
436,9
437,7
438,5
439,6
440,7
441,7
442,4
443,9
444,7
445,12
446,7
447,9
448,7
449,7
450,7
451,7
452,10
453,11
454,7
455,7
456,10
457,1
458,5
459,13
460,13
461,4
462,14
463,7
464,13
465,7
466,4
467,7
468,7
469,8
470,7
471,8
472,13
473,7
474,7
475,13
476,7
477,7
478,8
479,14
480,7
481,5
482,7
483,8
484,5
485,7
486,5
487,5
488,13
489,11
490,7
491,11
492,5
493,10
494,7
495,9
496,5
497,13
498,14
499,4
500,4
501,11
502,7
503,5
504,7
505,14
506,7
507,13
508,7
509,4
510,5
511,3
512,4
513,7
514,2
515,5
516,7
517,13
518,7
519,8
520,2
521,9
522,9
523,1
524,10
525,7
526,4
527,5
528,5
529,7
530,7
531,8
532,13
533,7
534,5
535,14
536,4
537,3
538,9
539,7
540,7
541,14
542,7
543,14
544,9
545,11
546,13
547,8
548,5
549,10
550,6
551,7
552,1
553,9
554,4
555,14
556,7
557,2
558,7
559,2
560,1
561,7
562,7
563,5
564,1
565,7
566,7
567,4
568,7
569,9
570,7
571,14
572,9
573,5
574,6
575,10
576,7
577,9
578,7
579,10
580,14
581,5
582,9
583,7
584,7
585,9
586,9
587,10
588,5
589,7
590,7
591,6
592,10
593,5
594,7
595,5
596,7
597,7
