0,14
1,8
2,14
3,8
4,14
5,3
6,14
7,10
8,11
9,11
10,11
11,0
12,7
13,11
14,14
15,11
16,14
17,19
18,11
19,3
20,10
21,14
22,14
23,9
24,8
25,8
26,0
27,19
28,4
29,19
30,14
31,19
32,0
33,14
34,11
35,14
36,3
37,18
38,7
39,14
40,11
41,10
42,15
43,3
44,10
45,1
46,14
47,14
48,14
49,19
50,2
51,14
52,14
53,0
54,4
55,4
56,14
57,11
58,7
59,14
60,3
61,14
62,11
63,14
64,17
65,0
66,19
67,14
68,14
69,14
70,14
71,11
72,11
73,16
74,14
75,5
76,7
77,14
78,4
79,11
80,15
81,19
82,14
83,5
84,14
85,14
86,11
87,11
88,14
89,8
90,2
91,19
92,11
93,14
94,18
95,14
96,11
97,14
98,14
99,14
100,7
101,13
102,14
103,11
104,0
105,14
106,10
107,14
108,14
109,2
110,18
111,0
112,13
113,19
114,14
115,11
116,14
117,11
118,7
119,10
120,11
121,14
122,3
123,11
124,10
125,14
126,14
127,14
128,14
129,11
130,2
131,11
132,19
133,14
134,2
135,2
136,14
137,7
138,12
139,10
140,11
141,3
142,2
143,14
144,14
145,11
146,2
147,5
148,14
149,7
150,3
151,7
152,19
153,3
154,7
155,2
156,11
157,10
158,14
159,14
160,2
161,14
162,2
163,4
164,11
165,3
166,14
167,14
168,14
169,11
170,14
171,11
172,0
173,0
174,2
175,19
176,15
177,8
178,10
179,14
180,14
181,7
182,1
183,11
184,0
185,2
186,14
187,4
188,14
189,11
190,18
191,9
192,7
193,0
194,14
195,14
196,8
197,9
198,10
199,14
200,11
201,11
202,14
203,3
204,14
205,12
206,14
207,12
208,14
209,5
210,11
211,14
212,5
213,14
214,14
215,8
216,14
217,14
218,7
219,16
220,3
221,11
222,14
223,8
224,14
225,11
226,14
227,14
228,14
229,19
230,7
231,16
232,14
233,17
234,11
235,18
236,11
237,3
238,5
239,12
240,14
241,14
242,14
243,12
244,14
245,14
246,14
247,10
248,9
249,14
250,9
251,6
252,0
253,0
254,7
255,14
256,19
257,9
258,1
259,14
260,14
261,14
262,9
263,10
264,18
265,9
266,13
267,14
268,14
269,14
270,14
271,14
272,18
273,14
274,7
275,14
276,14
277,17
278,3
279,11
280,14
281,14
282,14
283,0
284,19
285,3
286,14
287,17
288,14
289,14
290,14
291,5
292,14
293,11
294,14
295,14
296,8
297,13
298,14
299,1
300,18
301,19
302,14
303,3
304,14
305,9
306,9
307,6
308,11
309,14
310,10
311,7
312,9
313,14
314,9
315,4
316,11
317,7
318,14
319,14
320,14
321,14
322,7
323,14
324,10
325,19
326,2
327,2
328,14
329,14
330,1
331,1
332,1
333,18
334,19
335,14
336,5
337,14
338,3
339,14
340,13
341,14
342,7
343,7
344,12
345,11
346,14
347,14
348,0
349,13
350,9
351,9
352,9
353,9
354,9
355,3
356,14
357,14
358,14
359,0
360,19
361,16
362,3
363,13
364,14
365,14
366,14
367,2
368,6
369,15
370,3
371,14
372,3
373,4
374,14
375,14
376,14
377,11
378,18
379,10
380,14
381,9
382,9
383,9
384,9
385,9
386,9
387,14
388,14
389,14
390,14
391,10
392,10
393,8
394,9
395,14
396,14
397,14
398,14
399,17
400,0
401,14
402,14
403,5
404,14
405,5
406,6
407,10
408,14
409,14
410,4
411,1
412,6
413,14
414,14
415,15
416,13
417,8
418,8
419,14
420,14
421,8
422,11
423,17
424,15
425,14
426,3
427,14
428,2
429,13
430,11
431,5
432,14
433,15
434,14
435,10
436,14
437,14
438,5
439,14
440,14
441,11
442,14
443,11
444,0
445,14
446,14
447,14
448,14
449,14
450,14
451,14
452,4
453,14
454,14
455,3
456,4
457,10
458,11
459,14
460,14
461,3
462,12
463,0
464,3
465,11
466,8
467,11
468,14
469,1
470,14
471,19
472,14
473,16
474,7
475,14
476,14
477,14
478,15
479,13
480,14
481,1
482,16
483,15
484,11
485,0
486,12
487,5
488,14
489,13
490,14
491,7
492,3
493,19
494,14
495,5
496,3
497,2
498,13
499,4
500,14
501,1
502,1
503,19
504,6
505,13
506,14
507,14
508,3
509,2
510,1
511,3
512,2
513,14
514,14
515,11
516,14
517,3
518,14
519,0
520,14
521,3
522,11
523,10
524,4
525,14
526,7
527,3
528,3
529,1
530,0
531,15
532,14
533,14
534,14
535,13
536,14
537,7
538,14
539,14
540,14
541,12
542,14
543,13
544,14
545,14
546,14
547,15
548,14
549,17
550,8
551,0
552,10
553,14
554,7
555,12
556,2
557,14
558,14
559,14
560,10
561,5
562,11
563,11
564,10
565,14
566,14
567,18
568,14
569,11
570,17
571,13
572,11
573,1
574,8
575,4
576,14
577,14
578,14
579,4
580,13
581,14
582,11
583,14
584,14
585,0
586,11
587,14
588,11
589,14
590,11
591,7
592,4
593,1
594,14
595,11
596,14
597,14
